DebtToIncomeRatio,CreditScore,MonthlyDebtPayments,PaymentHistory,NetWorth,SavingsAccountBalance,BankruptcyHistory,CreditCardUtilizationRate,LoanAmount,EmploymentStatus,RiskScore
0.3443620010177045,532,452,28,107329,2996,0,0.1463559652774078,28488,Employed,49.0
0.2935162375327967,574,424,21,12483,1568,0,0.212264125987922,44845,Employed,53.0
0.2884619803171523,600,462,24,378033,2025,0,0.1131306818528055,12460,Employed,51.0
0.032202601848084,566,252,23,13144,2121,0,0.3315911687288029,39594,Employed,52.0
0.3008690100929445,638,717,20,71539,1985,0,0.1038273188748164,15719,Employed,36.8
0.3478049469352432,520,878,29,33082,3641,0,0.2394391551251595,14798,Employed,55.0
0.2611114806315557,576,349,25,69971,4212,0,0.4260029499226109,21385,Unemployed,56.0
0.2887000070551846,580,494,27,83376,4051,0,0.4292633478769024,14410,Employed,40.8
0.5106397766979804,579,653,29,66618,4293,0,0.4235281704799321,27299,Employed,57.0
0.2107214978337436,603,668,35,16006,2492,0,0.7170925471989366,33541,Employed,50.0
0.2998338854673641,575,716,18,246194,2443,0,0.088768976373351,28196,Employed,49.0
0.3347082904636312,546,192,23,11493,700,0,0.3046682443116248,21414,Employed,54.0
0.3788417170439225,518,566,29,13431,1497,0,0.5234232187294016,39725,Self-Employed,59.0
0.2981984278527509,622,867,31,14829,3579,0,0.4997452074497427,27287,Employed,52.0
0.2333936212718754,539,541,25,269316,1909,0,0.1230036783072176,20484,Employed,38.400000000000006
0.3040819117177086,593,872,23,16947,1313,0,0.4706562146449911,20664,Employed,44.0
0.2027455423500574,565,402,31,108869,50566,0,0.3314764452608904,14155,Employed,49.0
0.5499394925513533,486,488,24,18277,6066,0,0.1027330300614811,13601,Employed,58.0
0.2568840348325646,591,396,18,14849,5603,0,0.4485037225672945,17545,Employed,55.0
0.5031719923618493,598,527,26,17243,1032,0,0.051584731523239,13011,Employed,45.6
0.5216963827810184,619,600,22,13023,2226,0,0.3213402966833545,12393,Employed,44.0
0.1147960004345126,500,223,28,42683,1082,0,0.2114469491646133,13925,Employed,51.0
0.2182014106668467,567,418,31,17815,2086,1,0.3308705921543382,37698,Employed,63.0
0.2822506397875218,478,409,19,52983,3364,0,0.261811081092009,14701,Employed,54.0
0.2598648952271869,487,307,24,10794,4230,0,0.4740264041870551,33270,Employed,56.0
0.2899202903075785,632,473,25,26892,4354,0,0.1964197756993159,15991,Employed,50.0
0.1267412832069326,601,260,18,337167,2669,0,0.1280349534016232,24214,Employed,44.0
0.5392668246542466,538,259,27,137202,2063,0,0.3662372196267092,14662,Employed,48.8
0.4116723017584267,494,292,25,18191,1722,0,0.0797859884486515,24296,Employed,55.0
0.1088506132385973,533,216,30,83841,3023,0,0.3513128817827179,68788,Employed,49.0
0.2200684193960396,476,282,23,315440,3596,0,0.0795420002160385,15538,Employed,47.0
0.0795933334357123,588,1001,25,23060,5441,0,0.4648851609351997,19018,Employed,44.0
0.4604483934452255,545,231,33,18295,2083,0,0.2571668265236873,12163,Employed,48.8
0.4328225010882085,622,256,31,42548,2626,0,0.263524641476163,38167,Employed,54.0
0.2786774365545318,556,430,22,64883,847,0,0.0617592797119228,41337,Employed,51.0
0.403945515878883,586,238,27,23030,1762,0,0.0419735437185525,13821,Employed,47.2
0.2653678694316193,512,256,25,64682,9587,0,0.137286711640046,20361,Unemployed,54.0
0.2005048383352129,446,219,20,24357,305,0,0.2430252640182691,27183,Employed,53.0
0.3668152674560805,556,406,27,154296,2767,0,0.572980501121318,22778,Employed,53.0
0.346409148559425,562,358,35,11129,2711,0,0.1785149346290671,13869,Unemployed,58.0
0.2420686638830508,603,504,19,17241,1678,0,0.2599276498248302,13584,Employed,51.0
0.2150103449560204,528,447,25,13591,488,0,0.2624875709495105,11897,Employed,53.0
0.4194640584588253,535,720,22,52350,2507,0,0.1458073016091736,36762,Self-Employed,57.0
0.363477672089076,442,309,22,17305,6323,0,0.2274613136169862,30691,Employed,55.0
0.3016766954897954,596,224,22,13960,5399,0,0.2468081205425479,50725,Employed,55.0
0.6649495637376414,461,263,20,34003,2612,0,0.4853491323622961,13306,Employed,64.0
0.2767317501752399,475,995,24,15412,11044,0,0.4890670794705291,25585,Employed,55.0
0.0521564430962191,490,148,28,16631,4247,0,0.064575515390774,23577,Employed,53.0
0.3942308556980358,620,703,27,16939,442,0,0.0402155620386424,26520,Unemployed,54.0
0.0610386557714241,602,700,18,17579,4516,0,0.2968733362459092,29875,Employed,46.0
0.3310616807843022,580,460,25,77651,10427,0,0.18163056802331,108944,Employed,51.0
0.15808008859087,638,255,31,12064,3036,0,0.1886511337352817,106843,Self-Employed,49.0
0.2430585280872154,603,524,19,17576,1762,0,0.6247180717934419,26359,Employed,39.2
0.3392281197001921,578,267,29,191998,4628,0,0.4293939337181864,49386,Unemployed,56.0
0.2173070569855033,640,316,22,15076,1567,0,0.2973317725419884,14316,Employed,54.0
0.3765463042661255,574,451,27,15006,918,0,0.2767516883469283,20958,Unemployed,44.8
0.1245610794135747,574,313,33,139358,1373,0,0.3110910684141537,14784,Self-Employed,40.0
0.1926352904392996,550,232,25,177366,2425,0,0.2861153447196441,24985,Employed,51.0
0.3000439400668977,620,365,24,49230,4376,0,0.595716741377297,28649,Employed,53.0
0.4443795624516201,666,517,32,32423,9005,0,0.5503166137721844,69540,Employed,51.0
0.0630595597811425,601,714,18,17015,4652,0,0.0691738560269841,13826,Employed,55.0
0.1465479485635542,582,562,23,16026,119,1,0.4612416698484081,42747,Employed,48.8
0.4361003488780001,606,875,24,203998,2342,0,0.2752826359885423,17913,Employed,53.0
0.0467502655051483,619,456,16,17087,294,0,0.3248704245726115,16662,Employed,47.0
0.1612148020723923,546,368,25,10963,2660,0,0.1369236414929359,19579,Employed,52.0
0.370854219260192,550,981,18,41998,2882,0,0.0036793566045125,59298,Unemployed,58.0
0.3934478804402382,552,333,16,72716,2932,1,0.1551352338612567,8262,Employed,65.0
0.2966583311181384,634,624,26,291527,21383,0,0.4941216703706869,27614,Employed,49.0
0.3037019324828201,464,756,19,36953,3632,0,0.4810381760200714,38678,Employed,60.0
0.4197696361479883,518,124,28,10054,1098,0,0.1552016104180626,13580,Employed,62.0
0.2987517942053443,569,412,28,11878,2742,0,0.2541200850961006,28755,Self-Employed,56.0
0.468774415315133,602,232,18,14850,2002,0,0.2685885811996676,15341,Employed,55.0
0.1522039533730092,529,226,23,18855,1096,0,0.174515492122666,58771,Employed,50.0
0.2611622362532954,598,265,23,19078,8989,0,0.0740990296390743,11562,Employed,40.8
0.5243095940890107,546,163,14,13423,8713,0,0.2304399858043437,29425,Employed,45.6
0.2267432479354591,623,606,33,140136,2904,0,0.5181690286095683,17745,Employed,36.8
0.1518202418180929,640,351,28,42405,18360,0,0.0823499329277738,20541,Employed,36.8
0.1723540832163067,583,692,25,56757,2042,0,0.1091803166057216,19063,Employed,55.0
0.1994497070558926,622,464,20,18608,5005,0,0.1084864374087798,38370,Employed,46.0
0.0750394283532195,652,393,29,101421,4110,0,0.2371642502857339,24281,Self-Employed,44.0
0.1155265870854553,596,262,32,79398,7777,0,0.4955137723536026,10905,Employed,51.0
0.3334073939386116,615,335,25,50909,12057,0,0.2791737895304388,26654,Employed,38.400000000000006
0.1872165673335916,624,494,21,34208,1986,0,0.5183670740945343,25358,Employed,52.0
0.2114198009672798,621,348,18,12704,3875,0,0.0977850638378182,37273,Unemployed,54.0
0.365282404614859,595,298,29,42140,20698,0,0.2251809380168105,26218,Self-Employed,44.8
0.1245980319678146,513,401,30,14456,1012,0,0.2124811149118679,10362,Employed,50.0
0.5058354284846368,577,725,25,96539,10186,0,0.3075493867947393,39913,Self-Employed,59.0
0.7131325970493962,571,437,26,19760,2391,0,0.1708270399749195,39232,Unemployed,61.0
0.5206225484363419,561,689,23,15347,2598,0,0.3173415823306563,28798,Employed,45.6
0.2456415337444032,499,136,18,18310,897,0,0.448617278850987,25635,Employed,53.0
0.2100299558933847,551,428,25,14619,1094,0,0.2931525426533005,26736,Employed,54.0
0.0682839290642808,570,378,25,15134,2475,0,0.1171455298766688,39517,Employed,50.0
0.3535541803928761,582,254,31,34550,1116,0,0.0405870580519776,43809,Employed,57.0
0.3949056760613216,570,440,29,13077,4871,0,0.2581696901730999,28957,Employed,54.0
0.238104655874371,579,605,19,42961,4754,0,0.2441952777087065,30476,Self-Employed,55.0
0.2488054292657364,496,421,21,19805,3848,0,0.2668725745542361,24511,Employed,53.0
0.410302474825454,581,216,21,37478,1802,0,0.1590989082456683,73829,Employed,60.0
0.3076591732838775,589,508,20,96231,1010,0,0.6422522619346065,8002,Employed,57.0
0.1223967081904872,597,720,21,12403,4401,0,0.2532154933222906,15943,Employed,39.2
0.5045990543600215,590,435,23,16897,2394,0,0.6152318436423216,14905,Employed,65.0
0.2642624949758116,602,391,28,51109,2857,0,0.0179482924934661,63512,Employed,46.0
0.1606700904862874,640,287,27,61926,5617,0,0.420081713413649,19901,Employed,36.8
0.1222101956325316,640,488,26,296863,3545,0,0.4080860444330118,8168,Employed,44.0
0.266291520639851,596,336,22,19020,2092,0,0.1420891112093346,14806,Employed,53.0
0.199716175394363,604,2586,25,46298,26797,0,0.7279948837474305,29362,Employed,50.0
0.2347432474116251,516,710,31,250291,1459,0,0.6800429106668026,22587,Employed,36.8
0.4874667846140509,498,459,23,24352,800,0,0.1866188075738549,21127,Employed,42.400000000000006
0.2035855201019012,572,511,29,24750,2826,0,0.1394547986158,24635,Employed,40.8
0.3118061321525815,549,376,23,263795,2266,0,0.3628816009264836,39361,Self-Employed,40.0
0.2068031811441818,613,509,21,13284,4046,0,0.1704273016712925,35288,Employed,50.0
0.220932769446909,539,543,19,161633,1018,0,0.349039722902322,14795,Unemployed,40.0
0.1866389524882039,484,271,27,11389,549,0,0.2142416012712097,25790,Employed,51.0
0.061528705091942,569,356,21,125672,9445,0,0.0895628703342319,48299,Self-Employed,47.0
0.1453839169862571,496,473,18,14660,5662,0,0.5763711484586881,24778,Employed,54.0
0.3207905756638481,580,496,26,18804,5283,0,0.1660689180463402,16551,Employed,60.0
0.1806863074982523,569,354,23,15910,1094,0,0.3137173340133721,12540,Employed,38.400000000000006
0.7402198783786537,555,329,20,21046,2330,0,0.1124164912433237,25020,Employed,60.0
0.4620988874277787,641,539,24,63494,2900,0,0.2978283240086252,19979,Unemployed,44.8
0.1988636326032508,464,532,17,43572,15826,0,0.0604510616524546,19801,Employed,51.0
0.1135608133098135,502,323,29,14752,1589,0,0.3547626212601758,24720,Employed,52.0
0.4347490935050156,585,142,38,163182,6217,0,0.3489504198332422,15719,Employed,42.400000000000006
0.2692856597866906,641,541,21,13561,1048,0,0.3380745424167385,42030,Employed,49.0
0.3634801164047658,624,625,22,15781,3455,0,0.3938804084188997,21260,Unemployed,58.0
0.3860292428145695,555,546,21,16568,12473,0,0.1806332786273626,59456,Employed,56.0
0.380991111802742,641,969,25,52161,8539,0,0.4427030284260971,36925,Self-Employed,53.0
0.2401601711216609,574,605,21,13800,3111,0,0.6095187978286756,21205,Employed,56.0
0.3193268524154533,636,459,23,18017,761,0,0.3034402798539756,11620,Employed,44.0
0.1342086563499277,610,255,29,26612,1885,0,0.1800588487742167,30683,Employed,50.0
0.179422684489937,507,389,19,13523,1252,0,0.1976314026120582,27902,Employed,51.0
0.1791384976049748,587,364,29,35017,2070,0,0.2913440598291696,15519,Employed,50.0
0.3961358387799943,552,453,18,171502,7338,0,0.1686081917805508,12416,Employed,53.0
0.2081593251472351,586,215,23,18750,1797,0,0.3549582520261463,21881,Employed,58.0
0.306857696859422,514,533,21,15027,14463,0,0.157595440943526,24761,Employed,53.0
0.6645525443754153,623,299,20,18581,810,0,0.258159279148741,23862,Employed,56.0
0.5277997407192827,580,476,29,61461,5758,0,0.149978187115219,22062,Self-Employed,60.0
0.2379028107015396,536,316,25,542808,1189,0,0.1112166177751514,40037,Employed,43.0
0.3825353613858033,565,377,27,19753,3021,0,0.1946219102218824,16030,Employed,42.400000000000006
0.1104268098793044,573,256,19,15763,1339,0,0.0518639567156417,56826,Employed,51.0
0.3321746817203219,516,263,20,162054,26680,0,0.2096999905818406,9572,Employed,51.0
0.0838846681655762,530,517,28,141591,3571,0,0.2986383369374893,15301,Employed,47.0
0.4373730271069656,562,641,28,19904,768,0,0.3576073585363618,12127,Employed,58.0
0.4124709923507978,655,392,22,38205,1052,0,0.2195248792969323,24597,Unemployed,54.0
0.2058103308916677,416,753,28,33054,1123,0,0.2934104246040929,26889,Employed,53.0
0.2194430274521754,524,669,18,24502,5333,0,0.1999647358414099,52928,Employed,51.0
0.0951540585026237,579,454,24,45284,1745,0,0.4258703732427095,24513,Employed,53.0
0.2132103312963632,560,245,21,158766,4241,0,0.3967473553814523,33637,Employed,56.0
0.4771679698170251,533,456,9,14194,7671,0,0.3400335034485515,12782,Unemployed,60.0
0.1501657506266147,457,480,32,13266,763,0,0.0214651134586728,11040,Employed,40.0
0.2132858135017522,604,526,17,11033,14213,0,0.3206132559080421,42368,Employed,50.0
0.3298259977414136,625,337,23,467644,963,0,0.1240305703350803,35268,Unemployed,53.0
0.0527281725202639,539,282,23,19145,10359,0,0.2426896322835828,24822,Employed,50.0
0.208808786184288,521,177,24,13562,2699,0,0.1257044011050783,14213,Employed,50.0
0.4411954422592839,514,427,21,11069,20004,0,0.1362309166436804,74264,Employed,57.0
0.1478086873937645,584,384,15,64188,1892,0,0.3148949398526041,33336,Unemployed,56.0
0.2800909767823473,580,739,27,18590,1910,0,0.5051410250842349,15589,Employed,55.0
0.1201275021424738,506,246,28,347348,5595,0,0.1616075076128716,22615,Employed,47.0
0.5755908651450962,550,396,25,18926,1099,0,0.050239920915209,10622,Employed,64.0
0.0626228592891013,619,233,17,31374,835,0,0.387603165863732,23409,Unemployed,55.0
0.3029457376035968,632,912,27,12654,6195,0,0.3457015555328955,17461,Employed,39.2
0.581942574573426,670,336,23,116230,7810,0,0.2220251263146041,72669,Employed,48.0
0.2812610136698885,564,202,22,11704,9095,0,0.5517034818344412,32239,Employed,64.0
0.4336515968642786,516,413,27,14915,5902,0,0.2198043158773902,6219,Self-Employed,61.0
0.1750300789379289,571,441,28,14693,1550,0,0.3515025154966552,55288,Unemployed,54.0
0.227488813018982,503,293,28,13014,3586,0,0.2152691220884544,26953,Employed,54.0
0.3085745449371734,537,399,33,11622,1126,0,0.4484003890248132,47573,Employed,57.0
0.2626844963819239,536,242,38,13811,15989,0,0.03719738119574,25308,Employed,50.0
0.1297342448280585,561,305,19,22562,4945,0,0.1639474523264653,23765,Employed,50.0
0.3793523636798685,608,305,24,17639,6337,0,0.2833695622369164,14511,Employed,54.0
0.1070540462615409,441,1548,29,18525,4738,0,0.1999206280756748,30537,Employed,50.0
0.1797577366463653,575,705,20,10243,2131,0,0.4555135654510824,37968,Self-Employed,54.0
0.4914703753681505,497,403,21,15718,16215,0,0.0915020964485587,9167,Employed,62.0
0.2320641218052873,628,371,13,11472,3325,1,0.3144521880950021,14618,Employed,66.0
0.0782056233932575,530,742,21,26468,10522,0,0.3294704258056629,11899,Employed,52.0
0.3344466529807634,587,720,17,31575,2266,0,0.1421500418984868,53769,Employed,51.0
0.2057057782369431,571,339,26,16643,40345,0,0.2227796210793751,38575,Employed,56.0
0.3365455530311196,588,1296,22,37840,4777,0,0.3736812197200701,18402,Employed,46.400000000000006
0.3494950118478713,552,339,20,92371,1940,0,0.0666171333022562,37714,Employed,53.0
0.4596041985056521,594,351,25,16731,1115,0,0.3938737929561625,11113,Employed,57.0
0.1622234265770794,588,534,22,12919,8103,0,0.023727859457678,25650,Employed,53.0
0.094494149235115,521,432,18,40016,2709,0,0.3682524036520948,35138,Employed,52.0
0.5014784443975314,576,311,21,120814,881,0,0.0896311980597349,16808,Employed,56.0
0.1694460615449801,578,349,27,73585,2061,0,0.2017851213706558,21934,Unemployed,53.0
0.3787206470915718,490,296,31,13924,2180,0,0.1417170303449134,28325,Employed,52.0
0.3001164954211692,597,418,24,520640,1286,0,0.3421471171811304,39219,Employed,48.0
0.3839796889281109,607,370,29,15117,10732,0,0.3167875853142782,10272,Employed,51.0
0.1710163278771992,590,505,26,22472,1607,0,0.344509925833295,20223,Employed,51.0
0.1770606021855768,621,459,29,18826,1751,0,0.5464611421538409,13909,Employed,38.400000000000006
0.2348681549389471,517,260,26,11208,2611,0,0.1351322291862461,28959,Employed,53.0
0.3497114519971315,553,316,28,311547,4640,0,0.1479278039633637,18889,Employed,52.0
0.0748511359869875,633,699,32,68542,3065,0,0.2933035817738723,33101,Employed,46.0
0.0049583533052255,580,382,24,119147,26936,1,0.4712477430790978,11253,Employed,51.2
0.5063833963057603,562,243,28,52277,3115,0,0.1696056976123237,17379,Unemployed,46.400000000000006
0.1933670836438555,618,352,22,43599,15852,0,0.4602419237226612,59982,Employed,59.0
0.1769498448330602,542,402,20,304182,5768,0,0.1942284843629419,19894,Employed,47.0
0.1701124056151529,522,1190,18,151565,2658,0,0.2246173048233644,37833,Employed,46.0
0.2533986025377197,549,334,26,15500,5293,1,0.2124800040515434,12983,Employed,65.0
0.1589036952201976,597,342,30,334063,3927,0,0.3910950599534075,10471,Employed,36.8
0.057277610973937,551,449,23,18118,5883,0,0.1891521212632912,44471,Employed,37.6
0.3180564549021439,565,561,22,67138,1525,0,0.3122340725466963,32956,Employed,53.0
0.2933918486525436,580,1090,27,171011,2014,0,0.334324789383537,17876,Employed,37.6
0.2411499715188074,600,357,17,18637,1687,0,0.4169604661764324,49864,Employed,51.0
0.2093786056673667,585,365,20,43415,9405,0,0.3787827652058229,16145,Employed,54.0
0.4043627067007775,673,223,19,135891,15135,0,0.1186237873267862,14354,Employed,36.0
0.1202351569608088,550,214,22,11274,2038,0,0.2236138632411166,22197,Employed,39.2
0.0916698552307944,615,409,23,21922,997,0,0.3034690630099209,19239,Employed,50.0
0.764218411847561,495,259,17,53584,1047,0,0.1531191991235473,12333,Employed,60.0
0.3126377955239627,597,186,22,78053,9449,0,0.080072882752907,20770,Employed,53.0
0.2807961040759639,554,278,22,14589,1803,0,0.0525991561239308,24987,Employed,53.0
0.4367425176760228,588,218,26,17391,3099,0,0.2777981318704791,33355,Employed,44.8
0.2470006211341578,611,390,20,214940,5061,0,0.152290486412773,83214,Self-Employed,46.0
0.7171677549357212,596,214,31,197865,7918,0,0.3756678670529214,40630,Employed,56.0
0.1507483928614376,543,333,25,67189,542,0,0.4213993517053286,12968,Unemployed,53.0
0.4981306774070797,598,511,22,17712,2509,0,0.1924790581575459,85939,Employed,55.0
0.2939921751911565,431,361,18,523496,4069,0,0.3814670852711497,22593,Employed,46.0
